Comment_ID	Text
z13jj53wqwfjsz5dh23nvlu44wifuxpde	Congratulations and Thank You to the USA for being on the forefront of actions to start pushing the world&#39;s terrorists back into their holes in the ground.
z12hgjjotontgjwfz232sbnh4ovcezq2m	Great day for America!
z125j14ohze5f3beb22gct4azqvhip2ob04	Trump has done the right thing! why are these refugees not going to Saudi Arabia, UAE, Iran or Pakistan? Why do they want to take Refugee in US &amp; European countries? id the situation was the other way around, if Europeans wanted to take refugee in muslim, they would not allow them until &amp; unless they convert to Islam
z13vu11zgkbrfd4nk23otlmourr5ef2fl	I&#39;ve never seen a President do everything he said he would do in just under 10 days.  Obama said Trump wont build a wall and that it is iutrageous to ban terrorist muslims from the USA.  Tough Fu@&quot;ng tits Obama you useless pr:;k.  Im sooo glad Osama bin Obama has gone.  God bless the USA from Great Britain 🇬🇧
z132zvdbjx33incln22ftxbbmxqmz3onn	How sad. Our country used to be a education center for lawyers and Doctors, for people all ocer the world. We used to have the best reputation. Now we&#39;re disconnecting more and more from the world. We&#39;re locking ourselfs in. We used ro be international, and now we&#39;re slowly turning into Iran. A non-international, dictator leading, locked in country. I&#39;m ashamed.
z121yl0y3ob0izl0n23ddlwqou2cs3d0o	I am honored to be alive in the US with this amazing man in our office. Best president I have seen in my lifetime, and this is only week one.
z12eh3zohtjgthizn04cjveakmzjzrcywbs	An Englishman, Frenchman, American and an Iranian on a plane going to the U.N. in New York when all of a sudden <br />there&#39;s engine trouble!<br /><br />The pilot says over the P.A. system that there&#39;s only one parachute on board.<br /><br />The Englishman, ever the gentleman steps up, opens the door, shouts &quot;GOD SAVE THE QUEEN!&quot; and jumps.<br /><br />The Frenchman, always the effin&#39; copycat steps up, goes to the door and shouts &quot;VIVE LA FRANCE&quot; and jumps into the abyss.<br /><br />The yank then steps up, looks out the door at the two bodies gathering speed toward the ground, takes a step back then shouts &quot;MAKE AMERICA GREAT AGAIN&quot; and throws the Muslim out the door!
z12cj53jsxu4xz4vy23dcfs5nofpz5fgy04	NICE
z13hsdjzgwysezujt04chnfiwt3bxlkax5o	America.<br /><br />Fuck yeah.
z12ox5oykknujnimg22njx0qhy3etjiyk04	Muslims are pieces of shit that don&#39;t deserve to live in superior white nations.
z135znzr2sv5dtege04cgh0anle0dfwilto0k	It&#39;s extraordinary to was President Trump mold himself treatment&#39;s a fine Commander and Chief.
z130yvwxjuf3ybbay04cdvpgkvvpwteapm00k	Turkey  will giving them passposrts, as giving to Osama Bin Laden. Osama had passport from Turkey, when he traveled establish the Kosovo Liberation Army in Albania.
z12bwz4xtnfkupzaz04cjhlg5sv0ej4whio	I HAVE TRIED TO TELL PEOPLE WE WILL PRIMARILY BE OUSTING MUSLIMS WITH POTENTIAL JIHADISTS. George Soros ex-Nazi Billionaire is at the helm of the Democrats &amp; used to work with Hitler (likes BIG government) &amp; was HAPPY to help slaughter JEWS &amp; steal their belongings. He put Millions in Women&#39;s movement, Black Lives Matter, cop killing, etc. He MAKES CHAOS SO HE CAN BET THE DOWNTURN FOR PROFIT!!! He&#39;s the MAIN financial backer for Obama &amp; Hillary fans of Socialism &amp; Saul Alinskys book - Rules for Radicals  - 1st Rule: Control Healthcare - then they have YOU controlled!!!!! That book is a MUST read!!!! Use critical thinking or look stupid!!!!!! Don&#39;t be uneducated or they will control YOU &amp; steal YOUR future &amp; TAXES from the TAXPAYER!!!!! The new MATH that will come from DT, will be $aving YOU $$$!!!<br /><br />Oblamer didn&#39;t want to Pledge Allegiance to OUR flag!!! BOYCOTT LEFTISTS!!!!! The Left say Trump is 80% unpopular - YOU know he won 50%+ votes - KNOW it&#39;s a LIE!!!!! Soros bought voter booths to rig elections, do MAIL in, then he&#39;s lost his control... Voting booths used to checked ID - now dead can vote? It is said that BO uses a dead mans SS# Check You Tube....Soros probably gives kickbacks to polls &amp; YAHOO - I LOVE DT tweets!!! <br /> <br />Hitler liked Socialism which takes from YOU to make Big Government &amp; the people small &amp; CONTROLLABLE with less JOBS!!! Trump likes Capitalism which keeps government SMALL to enable more businesses so more can have more JOBS (it&#39;s the ONLY system to make more jobs) &amp; a better economy - Leftists are distracting the uneducated &amp; making them feel power to by agreeing with Government, which is chaos presently!!! LEGACY of Oblamer: Making the strongest Republican Party in History!!!!! Democrats get FIRED!!!!! Putin wants Soros Dead or Alive with reward offered see You Tube knows Soros lies &amp; has paid followers!!! Freeze Soros ASSETS!!!!!!!!!!!!! It&#39;s him or us!!! He is a THREAT to the whole world!!!!!!!!! A true ANTICHRIST!!!!
z13kudxbdvf5snkbd04chv2zny35hp0o5q40k	Boy I tell you got these people in fear, lmao. Send them back, send them Back!!!
z13qxzfhaozrwll5u04cirpqyt34fh5rkys0k	The President of USA ha ha ha ha ha Twinter
z12yxjdr5zf1wphhk04cfvyqwoevh3o42no0k	Ladies and gentlemen the FREAK of the United States......
z13qgjzxisiditroi04cjt051liqzrgib5c	He want to keep Americans safe .
z13icjgpgze0dxigd04cgf5gkvfuzvtrick	GOOD JOB !!!!
z131xhiizumcuzp0p23duzfzgwjcgtxdb	CNN is out of their minds.
z12de3qwpzqtjrkmo22lulmhbsybwxdri04	Trump has the biggest set of gold plated brass balls ever.  Watch him go.
z13wgzfhho2wvdr11230upl5qyvgtbo2b	That&#39;s right this is a country founded on the laws of God not Islam or Mohammed , clean up our country. of the invaders who are here to destroy Americans and all we have worked so hard for. God did not give us this country so we would let the enemies in to rob steal and destroy as as they are doing even as we sleep....
z12rchd4jqiwzrm4l04cchbzgkahd1mg2ck	Good stuff, but of course fake news CNN picks it apart.  And trying to scare people by the threat of overturning roe versus wade, which President Trump has already said he is not going to mess with.  He just doesn&#39;t believe that tax payer dollars should go towards paying for abortions.  Common sense.
z13ufdiifobpsdv4k04cgn3o0x3ujnbzlx00k	Instead of building the wall lets ship them negros back to Africa.
z12vclnaosm5gz0jp04cidrypye4ghurky00k	Muhammad killed fathers and raped their daughters .....like isis has done ...If isis  adheres  to Muhammad and his teachings we cant be ignorant in letting people into our country ....we must be diligent !! ......If isis obeys action of their prophet ....the question is ,who else in the Islamic nation will  ? ....Muhammad taught muslims to beat their wives into submission !...  wake up !  the same false prophet as so called American&quot; muslims adhere to.....They practice taqiya ....and quietly plant their seeds in this country ...they have deceived and converted many from what I see  !  Their duty as muslims is to convert as many as possible! ....Muhammad killed Jews ...Christians ......and all who didn&#39;t conform to his twisted religious cult ...!  KEEP THOSE DEMONS OUT OF OUR COUNTRY !
z12lipugfqvhgd25c04cfxvzhp33jpx5jmc0k	what about pakistan they are the base  t for all Islamic terrorists and yet usa is still want a terrorist allie .....i dont get it ...
z13hdlqgxzrvz1su122gjbfado2xybyep.1485570912262597	its all geared for dopey americans to support israel the same country that really owns america , they want you to hate all muslims when many of them want peace also.
z12lwzopjsvggnkl323bvlgz3lnzi3vb104	Fuck Trump and anyone who supports this buffoon.. I&#39;m Iraqi, this racist executive order is deeply insulting.. the perpetrators of 9/11 and all other terrorist attacks were from Saudis.. no one from Iraq has ever attcked the United States.. in fact it was your president Bush who attacked us on a false made ip lie of having WMDs... resulting in more than a 1000000 iraqis died, not counting the millions more displaced.. FUCK YOU TRUMP, FUCK THE GOP,, FUCK YOU AMERICA.. BARBARIANS.. SCUM OF THE EARTH..  ..
z13cytig3q35z3hdm22tvperspjec3nse	From the UK, great to see! Trump does not mess around. Beautiful.
z13hdlqgxzrvz1su122gjbfado2xybyep.1485607945763216	its always pissrael first ,filthy redneck
z135g55zysuwjridt231fd3x4znxglysr	REPLY THIS WHATS WRONG WITH ISLAM!!!
z13nhdhzzr3fcvrnr222dzgweofzyxcpz04	&quot;Ladies and gentleman, the guy that ran for office for publicity and then because the government is fucked and parts of society, scarily fell into running the country&quot;
z12hylo4qonds5ohu04cefigxlaldb5ylr00k	They are cutting off heads burning folks in cages .  there not even human Im sure there are good muslims ,but how can you tell.
z13jvxuqkm3vfv4j104cf1yzeoiuvroh05c	Republicans are garbage people.
z12eijkytse0wznsp23zzphpion5wn4or04	Donald Trump!!!!!
z13pvtabhorchtncv22tjlbb4yycxxti204	This is our generation&#39;s Regan... Hands down the BEST president we will ever have.
z133jttalsmzuxrkk22owvnxpvragrh5u04	It raises questions?  It raised dumb questions from you idiots at CNN... The order is dealing with &quot;current&quot; terrorist hot spots... Not from hot spots prior to 911...  IDIOTS
z12tfzap2le4ejtlf23uztaimwntdpsll	everyone else is up in arms over politically correct bs it couldn&#39;t keep going the way it has he&#39;s got a plan he&#39;s doing something which is better than nothing may be better or worse  but he&#39;s doing something the usa could be a great country again one day who knows
z12hwxkp5reixbyvc23gtthi5m2lyryyo04	I will never deny my religion, but I will also never deny my country of protection <br /><br />Ok Mr trump
z12uv5bqeqqajdcx204cd5jzlkqzhr2o3ck	"STFU and stop spreading false statements. Read the executive order yourself, people. Trump only banned one countries refugees: Syria. The other countries had been banned from the Visa Waiver Program since the Terrorist Travel Prevention Act of 2015, which was signed into effect by former-President Obama in February 2016. Control F the actual text of the order and only country you&#39;re going to find is Syria. I&#39;ll just leave this here: <a href=""http://edition.cnn.com/2017/01/28/politics/text-of-trump-executive-order-nation-ban-refugees/"">http://edition.cnn.com/2017/01/28/politics/text-of-trump-executive-order-nation-ban-refugees/</a>"
z12nibgz2qv4efd4b04ccngp0vbzd1dbdus0k	Thank you, thats one of the manys reasons we voted you in, keep up the good work ,  WE WILL MAKE AMERICA GREAT AGAIN !!!
z12swj2amzifzlx3g23js1nzxljzdxijr04	I am a white Hispanic I know ilegal Imigrants people that have 3 jobs 3 diferent names gets pay cash and with checks and don&#39;t file taxes, have 3 children, 2 born in the US 1 born outside the US and his wife claims she is a single mon and gets wic and food Stamps, she gets so much milk that she gives it to her friends,,,, how is this posible.
z12hdjuaamizd3x5204chft4sxuqz5ygea0	Great. Now they&#39;ll be coming to Canada in droves. We&#39;re screwed thanks Trudeau. I hope Trump rubs off on your sorry ass.
z13wxvphhr31htgct22dujsg5xurhft14	common sense policies... about f*****g time!
z12uelw4jwz4drf3l23wfljiopuyths0j	SUPER STOKED THAT NOW WE HAVE A PRESIDENT WHO&#39;S MAKING AMERICA GREAT AGAIN, DAY BY DAY........NOT LIKE OUR FORMER PRESIDENTS, BUSH JR, BILL CLINTON AND OBAMA WHO RATHER TAKE VACATIONS, LIE TO THE AMERICAN PEOPLE AND MAKE NEGATIVE AND HARMFUL DECISIONS THAT IMPACT AMERICA IN A NEGATIVE WAY. THANK YOU PRESIDENT TRUMP, WE LOVE YOU AND SUPPORT YOU!
z134hrkbzljijbkkn23ihtggenuvu3ki104	Military industrial complex fuck you
z124xzcilyfuxxjnr232y1qjfuyxexvcv	To hell with Islam.  No more being suckers.
z125ebjzwyfsu3kzf04chf3abyr4yvdwmwk0k	No body can stop MUSLIM JOURNEY THIS IS TRUTH AND WORD
z12kjfyptzrbjtoth22hwbhactfhyprhy04	I was sitting in the  waiting area of a Dr&#39;s Office. .when a young Muslim Woman began a conversation with the Dr&#39;s  receptionist. The conversation concerned was as to why she was there to see the  Dr..<br />One of the questions was &quot;what country are you from &quot;?  HER ANSWER : THE NATION OF ISLAM? !!
z12wubaxevzsvj1rt04ch1jyxoybwfmg2ms0k	thank God. America may be saved after all.
z12yfflr3pejdhlxy04cjtvraofsgtqhcig	I hope his next one is to take SBRs and suppressors off the NFA
z134vjypemqqjlos2222ihhimtvgynzo004	Only idiots think 911 was an inside job...
z13hifsieuzzhpqea22xvfnw0zjig1p33	this guy is going to fuck our country up not every person that comes to this country from the middle East is a fucking terrorist not every Mexican that comes in is a rapist or a drug dealer. man I wish we a smarten the fuck up we are all equal can&#39;t we just agree on that no one is better than anyone else
z13fz1ljrvzttxnw304cdjsyrynkxr0z2ys0k	Yes! Keep those pos out of our country
z13mutihizrlshzur221ehfotx2rujn23	better watch what you say pence or CNN will twist it into the worst possible
z12pfv1aqo3qjjify22vzz0oeoapih0q204	What a wolf changes is his fur ...cut the bullshit hypocrites and lock up the mentors of Bosnia Iraq Afghanistan Libya and Syria
z12ktropprjngbaae04cevdoaveasbyr3qc0k	FUCK ALL THE MOOSLIMS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
z13kytnz0sjwwfwtb23wj5hwlqffd3kqz04	Why are the countries that have been the source terrorists into the United State such as Saudi Arabia and who have past reasons to attack the USA such as Afghanistan and Iraq not on that list and some country such as Yemen and Somalia on the list.....this is just an arbitrary pick and choose!!! I think Trump has some business interests in those countries not on the list and no business interests in those countries on the list !!!!
z13cjxooosquul2a304cipir2obixtjia0g	I don&#39;t know if you idiots realize that Americans commit far more crime than muslims or any other immigrants.
z13chd3gar3kt33qi04ci1jztznayh1wkgw	This president is mentally disturbed. He wants to prove every thing he said is true regardless of the consequences behind it. Man I just hope he doesn&#39;t go as far as starting ww3 just to prove himself self. <br />THE TRAITS OF A PSYCHOPATH :/
z13jwrl4utngwnwzt04chxj4guiwvv4qux40k	This motherfucker is trying to start a war. 😔🤦🏾‍♂️
z12qetdpvmfcy1nqo04cdpupizmpzdrgo10	Most of the terror attacks in the US are homegrown crazies, like the oath keepers, sovereign citizens, and Glenn Beck listeners (Byron Williams).  There have been hundreds of right winger attacks on fertility clinics, synagogues, churches, police stations, and police in the field.
z123vncqqorvgljc422vslvgwkjyityx304	this is a joke.
z123s1rwkzugfbnla232j50y2lzrf33gp04	Awe the liberals are mad because they couldn&#39;t bring in more socialist voting idiots not to mention USA hating idiots who would blow up children and smile at the bodyparts hanging from the roof.  Get this through your heads idiots, you no longer have an idiot in charge of purposefully sinking our country.  He is gone.  A new MAN is trying to protect this country and not only will do it, but can do it.  CNN can put all of the syrian crying babies up that it wants.  It is a tactic that works on you.  The liberal &quot;for the children&quot; crap doesn&#39;t mean jack anymore when people are coming here running over people and shooting AK&#39;s in buildings with bombs all over their houses.  Those people aren&#39;t coming to live here to be americans.  They are coming here to destroy it.  Finally we have someone that wants to prevent that.  Take your liberal tears and sell them on amazon.  Maybe you can find a buyer who sympathizes with you.  And the only &quot;inside job&quot; that you claim came from inside Saudi Arabia.  You people are such fools it is astounding.
z13pyz5winvptbspd04cjhy4utrnzjc43gk	Pretty symbolic that he signed it in the pentagon, which was hit by a plane on 9/11. The souls of the dead were probably rejoicing in that room.
z12uihlqztr3jza4u04cehowxqatwzwbcjs	I&#39;ll bet all you hate filled nobodies claim to be christian too. Disgusting.
z12stn0rpuiuitghu04civtg3sipe3ibj2c	Finally someone with balls 👍🏻👍🏻👍🏻👍🏻
z13mflfhmvfgyvyz104cinq5amusz5ejm50	i thought we (9-11) survivors were forgotten along time ago.. Thank you President Trump!
z12iwpsxzxiey5lks22sxnaxzxftinsnl	wish fox viewers would go to a Japanese-american museum. in ww2 we sent our 2nd generation american born japanese citizens to internment shacks for years. america is still apologizing and using it as an example of disgraceful mistakes. <br />guess who&#39;s face is on the first exhibit next to a picture of 9/11 and a Muslim woman. 🗽youre viewpoints are &gt;ALREADY&lt; literally ending up in (ww2 veteran)museums teaching what not to do unless you want to be a shitstain on history. but keep hoping your orange god will bring back your uneducated &#39;forgotten&#39; mindless jobs and taking away your own healthcare😂😂😂 hurpdurp he&#39;s really securing our nation by banning the countries that had nothing to do with 9/11 and letting the ones he has hotels in pass, where the terrorists DID come from👳
z13hdlqgxzrvz1su122gjbfado2xybyep.1485579843137358	+Jose 1 <br />I&#39;m sorry I called you an idiot..
z12xcbchky3dyh55t04cej3r2rjiexr4nxg0k	you make dowry useless because the priest will arrange mahdi.....<br />noble life or martyrdom<br />mujahidin ....
z130cxwaipy4g55jm04cch5pgkvrhburrtc0k	Importing millions of 7th century Islam insurgents is an act of war against the European people
z13ztv4gozeug3xwn04cixchbwnidh4xkno0k	trump look like an idiot ass
z12qflna5qupzfgtm22ewh04jkv4yverr04	I love that!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Finally somebody normal as a POTUS!!!!!!!!!!!
z12ofjnoaui4epyv522bfnmwdtzqw3jvo	So can anyone explain what this means exactly?
z12mzrswbyagx5cjq04cd1zakoypjdwb1m00k	bye bye Muslim scum
z123fjsz1sntirazn04cf1tahse3xjfyw40	The formula for a muslim-majority country not getting on the list. Have business dealings with Trump&#39;s company. Even if your country was the birthplace of one or more of the 19 9/11 hijackers. It&#39;s not America first, It&#39;s PROFITS FIRST
z13uwdsbqpjpyxbn522mw1nhtwbifzpis04	which version of the Bible is he taking oath lol !!
z13ig1kygofydxmkz225i1zo3oemh3cod04	This is what it looks like when the right person is chosen for a top position within the US Government. If Hillary Clinton would have won the election,  you can bet your ass that James &quot;Mad Dog&quot; Mattis would not have received this position. It would have gone to someone based on their gender, race, sexual orientation, etc. rather than on their qualifications to fill the role.
z13qglqqvvivz3c5u04cjbcrczubznhjbvo0k	if part of your religious belief is to kill people of other religious beliefs you dont belong in this country. period. and its not a presumption of guilt it is a presumption of risk.
z12qincwqkm4fx33522vszepiqrugvv24	Its about TIME we have some REAL leadership in defense.  No more corporate CEO&#39;s getting us into wars we don&#39;t belong in so their buddies can make billions off the government while kids get killed and maimed and on the flip side no more milk toast liberal that allows others to walk all over us.  Now we have a retired 4 star GENERAL as secretary.  He knows!  He&#39;s been there!  He&#39;s seen!  Listening to his speech just makes one feel safer.  And the Presidents speech brought tears to my eyes!
z121e5sb2oqes3vyc04cc1vadynnhbuwfkk0k	Why only 7 muslim countries...<br />This is useless
z12dgn5gwyfnfnnle22yixdqopukfrhef	the dude that wasnt tapper might have made the worst point i have ever heard lol
z13xhvoovzf5e5ib504ccxzoppvyvzfynj0	we banned people because of they religion
z12ditozdziiyn31m23hzlbh4ke3efnqy04	Put a Muslim that has never hurt anyone off to one side, ok, now put a Muslim who has hurt or killed hundreds on the other side, what do they have in common? They read from the same book, so which is which? I suppose to trust the non violent Muslim and not the the &quot;violent&quot; Muslims, yet they get their information from the same source, Islam &quot;the religion of peace&quot; killed 90,000 Christians in 2016, in the name of Islam.. so, if not liking murderers makes me racist, I&#39;m the grand wizard
z132yrnzdrfyurkax04ccfdqltycidx51yo0k	OKAY. Can someone please tell me ( not from this forced signing) how America is great again? I remember you don&#39;t question your parent&#39;s because they know what&#39;s best. Then when you become the rebellious pre teen or the &quot; I rather experience it myself to understand&quot;  But take heed. Get older  you still don&#39;t know. Then you fall into the wrong crowd because maybe they talk too much it makes them crazy. Now they are in your ear like grade school , mind you probably talking behind your back............
z13hdxjg0wfocjen322rzznbwuraj1hcj	He needs to sign a paper that deports all none whites and half whites from the USA!!!  Now that would fix a lot of problems.
z12sxzlzynbiefr4404cdp2rkx21stxhkic	I hate CNN but they do have a point there...<br />Why are the Emirates (the country from where the hijackers of 9/11 came) not on that banning list?<br /><br />Oh that&#39;s right, the oil...
z12hwz1wvxflibdqr04ccbqgrmyojv3xiec	Donold Trump God Bless You ....
z12winig1wawgdulo22ufjnhwunauvdhn04	Finally a president that&#39;s all about doing action and not just talk.
z12sxvyzaviczhv5s04chtqbjm2qcdzh2ao	If I was American I would be the proudest man on the earth right now. God bless America
z12dzzbripj3gj0yr04chn2wdou2ctchg4s	way to go President Trump.outlaw all dangerous muslims from america.outlaw islam.
z12zvr0r3oeaffj4104cd3mixvi3grhhwns0k	Questions from a counter-terror standpoint confuses you?  Okay, all the banned countries are in the middle of Islamic civil wars.  Does that help?
z131zdkxfqjwjlwl122lhllb2vjxgnp4r04	Damn, feels like 1939 again
z12zjnuqeuyhu1aiy04cfjygltfoifmymlk0k	<b>Islam is not a religion so there is no &quot;religious test&quot;.</b>
z122ex5jinunx504204cf1chewqwebrhczs0k	I want this in Euopr , too
z120tdnyfl2bv3nmb23dwjwjfvaltvxc4	Wow! A lot of triggered snowflakes commenting on this video! Welcome! Your laughable comments make it all the more sweet! MAGA!
z12ohdtiirm1dlwb504ccl3oslreg3ywcss0k	Trump,  in his first two weeks of office,  has done more to  protect women than Obama ever did in his 8 years in office. The countries that did not do this 7 country banned, had their citizen raped and beaten by those they allowed in. So sorry Iran, Iraq and Afghanistan are  not happy about the banning of their citizens.  The world is not happy about the massive rape that happen to the women who&#39;s country allowed these theologist in. We have a right to protect ourselves as doese Isreal. Why, in your last few days in office,  would you issue so many green cards to the Iran, Iraq and afganistan men. No man that aligns himself with a religious mentor who screams GD America, is for America.
z13yd5pi3ljtdfbmq224cx34emz0zvyes	CNN is mad their beloved moderate terrorist can&#39;t coming anymore.
z12jzl2paomrwnzd422qz3k5qyesivs4i04	Fuck you Trump bitch ass mother fucker
z12ozfnj0q2hjrmmi23guhixksnvtlrkq	Donald Trump is the best. He is not playing games. Thank God he is in charge.
z13zerybpsqzhxciq04cethb3yfyexh540g	VP penny said he,T, is tuning over ALL RESPONSIBILTY TO SEC, MATTIS !!! OF OUR MILITARY. ??? TRUMP IS COMMANDER IN CHIEF. WILL HE KEEP THE FINAL DECISIONS?
z13gib3i5xjxuriil04chneyxxrajjig11k	good
z12ldvshwzeawta3d22qgpnjtxagyzf0a	The ban has been lifted by court.
z13bd5d5blmbuzklm23pclwyape2whbo104	DEUS VULT 🌙🗡
z13hztq5xzqxthzeg23bf5r4fwa2cpcde	He sounds like he&#39;s reading a speech his wife wrote..
z13lh3kbgxjcfb3oz04cdlgh3tazttkwl1g	God bless you. Mr. Trump
z12xxrdqpvvvzdlmh224shfporq3jxmql04	Trump great CNN poop
z13utl0irxzlix4jt04cgdvrxuzhjh2h2w00k	Trump just made America the most racist nation on earth. So much hate
z13uinggunqjet5rm04chxsamnn3yj4wiwg0k	Symbolism, Symbolism, blatantly obvious...
z12pdlkp2wjcx5zlc234sp2o3wjch3f2k	FINALLY A REAL PRESIDENT SO PRESIDENTIAL
z132y3dqcnrtyfn5s04chx1bslibfhywqg4	If you think racism doesn&#39;t exist just look at this bull ish wow. When did white people get so damn scared of everything. Coward behavior. They&#39;re almost a billion muslims on the planet if they was actually after the US on a mass scale they would be here. The truth is this action just legitimized what ISIS and other extremist groups have said about America and that is America cares nothing about them and in no way is America about freedom for any of them. Very sad day white people have become cowards and afraid thus this irrational and ignorant act.
z12beb5rhrfxurp0e223unmyapbjefnpx04	not a good time be a Muslims. people this Muslims countries they mistreat non Muslims. so tasting their own medicine.
z12je5yjroq1jrzun23wy5dicurqtd5c3	love or hate him as far as productivity man does he put Obama to shame. this guy gets so much done in so litte time
z12gstmhgkmawttkl23rcx1zfwqvt53sm	but the terrorists are from pakistan...and other places.  what an idiot!!!
z12ei3mz0zi4xbfhe04cdraqwyeiffoa3lg0k	<b>PLAIN &amp; SIMPLE I believe the USA and CANADA should F*CK OFF with the whole Pro Immigration Campaign until there is enough jobs to support it</b>...
z133ft4zdmbegxxb504cilgbpqakypmxytg0k	Our POTUS NEVER SLEEPS ,HIS TEAM WORKS IN HARMONY THEIR DISCILPLINE IS CONTAGIOUS HIS FAMILY ARE PART OF THIS GOAL THEIR WIN WIN MINDSET SHOULD BE SOMETHING WE ALL ADOPT IN OUR PERSONAL LIVES, WE CAN HELP THIS COUNTRY TO SUCCEED OUR VICE-PRESIDENT AND PRESIDENT ARE INVITING IS TO BE PART OF THIS PROCESS. I AM MEXICAN AND I SUPPORT THESE CHANGES BECAUSE THIS COUNTRY GAVE ME A BETTER LIFE AND I OWE IT ALL MY SUCCESS.THANK YOU UNITED STATES OF AMERICA
z13ecnpqzyigwjwws04chrowgpq0iftw03g	"&#39;Donald Trump&#39;s Muslim ban excludes countries in which he has business ties&#39;<br /><br />&#39;Trump claims to be motivated by the horrific September 11 attacks on New York and Washington, but the countries of which the 19 aircraft hijackers were citizens are not on the list – most came from Saudi Arabia and the rest from the United Arab Emirates, Egypt and Lebanon.&#39;<br /><br /><a href=""http://www.smh.com.au/world/donald-trumps-muslim-ban-excludes-countries-in-which-he-has-business-ties-20170128-gu0ptl.html"">http://www.smh.com.au/world/donald-trumps-muslim-ban-excludes-countries-in-which-he-has-business-ties-20170128-gu0ptl.html</a>"
z12stbhzrybnc35dz23ig3qznlfnh5hos04	people have alot of hate 4 trump but he is amazing if i can vote i would of voted 4 him
z12siln4xue5hxeih04ccftixmaisxriejw	Should have halted all immigration but we&#39;ll take what we can get am I right? :D
z122fnfasnjotzkau04cftvqdliws34jhzk0k	Go Donald ...............yeah !!
z12ivjd5uqnscvn1m22lz3yztua1cpk0w	I can&#39;t blame the president on this one
z13ywlcqjyfjejzsi23hcltweuuwd5hjv04	Yeah!!!!!! Trump is the man
z13ailgqjsf1fzfzi04cfxyw1rqmvhdrhb4	take notes europe , try to not be raped in the process
z12azrialtahzpmkz22pftog4umls14im04	i thought religion was separate from government but you to put your on a bible to get sworn in. lmao hypocriticy at its finest.
z12xyp05bkviwthwi04ce3ug0knycvspv0c	on behalf of all Republicans this title of the video is very misleading and doesent project a good image of republicans. hees not banning Muslims hees beefing up our counterterrorism measures.
z131gdva0nacttboq04cj5qhgpbwtvgbdbs	if America was found upon the basis of religious freedom, then why is it so christian and islamophofia?
z13ajt1gnsvuvnq5q04cjveibymhjxiqpls0k	Sooo umm....... As a Arab U.S citizen should I be worried even though I do favor this ban ???? And no I don&#39;t like sharia law! The majority of us who live in U.S moved here because fuck that shit lol ???
z13fgfgjnsnrfehckmypxfchgnmlulfs1	And how many people are bitching about Saudi Arabia? Number of Syrian refugees taken: ZERO.
z13af3wh1x30i5duk22gynvbhymhc3wro04	Judeochristain  nation , not a Muslim nation . The founding fathers chose the God of Abraham , issac and Jacob to be glorified . Islam is a cancer , nothing good comes from Islam . Thank you president Trump
z13oudhzzyueif34d04chxszfx2vh5wrdn00k	Fucking CNN spinning it seconds after trump leaves. He is doing EXACTLY what he said 6 months ago. Temporarily halting immigration from Terror Countries until they can sort out the mess.
z13zsprixwiqhfdbp04cinjbgkjpeh3qi4g	Bye bye subhuman somalian trash!
z12rh3gamvm5gvucr23xy5e4dsncvxcj204	Thanks president Trump, let the haters keep hating, keep doing your great job.
z134ypcx0pn0ftsn0231xbuimy2fdbdt3	immigrants keep criminal ghetto dwellers from entering the suburbs by opening businesses in places no other people will.<br />This keeps ghetto criminals from having to enter the suburbs to buy things.<br />If it wasnt for immigrants, your suburb stores and businesses would be packed with ghetto dwellers......and they will bring their criminal behavior with them.
z12dhjrhiun4v3ftu23isrwzktfhc51hl04	All you liberal that don&#39;t li k e Trump need to shut your mouth, regardless how you feel, Trump is going to do his job no matter what your opinion is.
z132zhryvqegixqnk23uftv4yxneu3zkd	Trump walks the talk. Respect to you Mr President, we Love you
z12ctjjyqs2jub5bf04cdtxwaovxutxo5po0k	What&#39;s next ?? Kicking all the blacks out ? No more race mixing ? This poor bastard is hindering the beauty of what makes America ,  America . A melting pot of different cultures, religions and races coming together in one place . I&#39;m tired of people generalizing races of people as &quot;bad &quot; or &quot; Dangerous&quot; just because they happen to come from a different background.  But I guess if you aren&#39;t a minority you will never understand how it feels to be looked down upon your every move and accomplishment  no matter how incredibly wonderful it may be .
z13netvpfkeuyhcai04cff3jalr0w1tg5qo0k	they don&#39;t want any foreigners here...maybe they should keep they ass out other country&#39;s too....we have no problem putting 100s of thousands of soldiers for yrs on end in Muslim countries...hypocrites
z121eznyxni1dvj5h04cel1r4ujuznfzxys0k	The fact that on average over the last 10 years, over 11000 Americans are shot dead by another American each year, whereas 11 people per year are killed by terrorists in total (this includes 9 by home grown US terrorists) seems he should be banned guns rather than banning immigration.
z13zgn2agny1hdzmi22bi5eyluqigttfx	EVERY MUSLIM IN THE WORLD SHOULD BOYCOT AMERICA,, STOP BUYING ANY PRODUCT FROM AMERICA AND DO NOT DO BUSINESS WITH AMERICA, NO CARS CARS NO FILMS NO ANY PRODUCT FROM AMERICA,, STOP ALL THE CONTRACTS WITH AMERICA AND STOP DEALING WITH DOLLARS ETC., THIS IS THE ONLY THING YOU CAN DO FOR MUSLIMS,, INVEST YOUR MONEY IN ASIA…
